Cells,BACH2(+),BCL6(+),EGR1(+),FOSB(+),FOXO1(+),FOXP1(+),IKZF1(+),IRF4(+),IRF8(+),JUN(+),JUNB(+),MYC(+),PAX5(+),PRDM1(+),RUNX3(+),STAT1(+),STAT3(+),STAT4(+),STAT5A(+),TBX21(+)
25215934,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25221570,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1
25223125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25225768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25233160,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
25235806,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
25236147,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25240899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25242809,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
25244510,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25248509,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25252400,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0
25255496,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0
25258077,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
25260294,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0
25261286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25261494,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
25261559,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
25263684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25266449,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25266634,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1
25271547,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
25273684,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25274345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25279170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25284899,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
25285024,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
25285263,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
25286913,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25293818,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25295756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25303966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25311150,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25311313,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
25315693,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
25318758,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25325008,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0
25329718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25330254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25332454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25333598,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0
25333942,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
25342239,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25343474,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0
25344543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25350976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25351616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25353830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25354447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25354584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25355079,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25356605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25361205,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0
25363395,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25367550,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25371147,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0
25371858,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0
25373260,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
25374489,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
25375689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25377540,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
25380563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25384065,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0
25385602,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
25387188,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25387375,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
25387446,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
25392482,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
25395129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
25397416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25399855,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
25404810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25407659,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
25410096,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1
25412361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25416696,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25418563,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0
25418635,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1
25419076,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
25428873,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
25428889,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
25429939,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
25438926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25439391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25440694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25441869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25443187,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25449143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25449699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25450107,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
25455010,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1
25455553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25459490,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
25460138,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
25461390,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
25462663,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
25466246,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25467015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25468905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25473024,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0
25473696,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25476799,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25477866,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25479038,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
25481319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25486773,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25488243,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1
25490947,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1
25492183,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
25492427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25492532,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1
25494455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25495117,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1
25498480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25502723,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
25503251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25504396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25505137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25505312,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
25505723,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25510181,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25511137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25511497,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
25521885,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
25523364,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25523922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25525999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
25529310,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25531215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25532459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25533954,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
25535201,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
25537517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25546633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25550510,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
25554359,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0
25554896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25555479,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25557026,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
25561370,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
25565805,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
25572013,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0
25573498,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
25573975,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
25578535,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
25580660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25581698,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
25582187,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
25582665,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25586298,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25590104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25591332,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1
25598312,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
25599174,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
25599897,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
25599901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25607193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25612876,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0
25613773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25618752,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25619075,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
25624588,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0
25624840,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25628467,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1
25629467,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
25631212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25633221,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
25634778,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25636296,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25636736,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25646456,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
25649358,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
25651205,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
25658093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25661129,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0
25664931,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25668124,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
25670032,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25670554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25673448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25674333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25676740,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25677852,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
25685855,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0
25688215,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25694181,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
25699441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25704999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25707655,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
25709470,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
25710222,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25713098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25713945,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0
25714418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25714700,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
25716112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25722324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25724109,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0
25725577,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
25727952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25728162,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
25729160,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
25731926,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
25732464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25737152,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
25737965,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0
25747333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25749528,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
25756364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25758088,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
25758374,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
25759461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25766551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25774139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25775675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25775829,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
25776497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25777057,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25780277,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25780734,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
25780908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25781947,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
25782258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25783410,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
25784891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25785237,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25787318,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25788981,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25791098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25791209,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25793669,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25800245,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
25813243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25819525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25821946,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0
25823818,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0
25830202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25830511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25836102,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
25836578,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
25837180,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1
25840810,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
25841666,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
25842791,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
25844654,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25847256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25847621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25850970,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25854445,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25863379,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
25864443,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0
25873219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25874247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25875930,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
25877183,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25877435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25878530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25878649,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
25883215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25883694,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
25888039,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0
25890618,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
25895063,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0
25895922,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25895994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25896893,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1
25897732,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25907349,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
25907517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25908740,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
25909233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25911142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25914341,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
25918198,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25927182,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
25934012,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0
25936155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25936350,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
25937322,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0
25941291,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1
25943575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25948042,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
25952166,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25958001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
25958703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25964172,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0
25964315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25968999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25970009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
25970432,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25971399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25971624,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
25975369,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
25975964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25978328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25981153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
25983885,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
25986217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25993824,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
25994485,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
25997002,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
25999192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25999585,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0
26000698,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
26003253,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
26003510,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
26003804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
26004987,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
26007499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26009459,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
26010528,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
26010927,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0
26011433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26014697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
